id,context,prompt,response,label
f41a0df5-7382-4f82-acf9-ca28fa209918,"Văn hào Mark Twain cũng nhận xét rất tích cực về người Do Thái qua cuốn sách Liên quan đến người Do Thái của ông: ""Người Ai Cập, người Babylon, và Hoa Hồng Ba Tư (người Ba Tư), phát triển sinh sôi nảy nở trên mặt đất với danh tiếng vang dội lẫy lừng và ánh sáng huy hoàng, nhưng sau đó đã trở nên phai mờ nhạt nhòa như những giấc mơ và rồi đã biến mất; người Hy Lạp và người La Mã chạy theo bánh xe đổ đó, và họ tạo ra tiếng tăm lẫy lừng thật lớn, và rồi thời đại huy hoàng của họ cũng đã trôi qua; những dân tộc khác cũng đã nổi lên và giơ cao ngọn đuốc vinh quang của họ trong một thời gian, nhưng ngọn đuốc đó đã đốt cháy hết, và họ ngồi trong ánh hoàng hôn, hoặc họ đã biến mất. Người Do Thái đã chạm trán tất cả, đánh bại tất cả họ, và bây giờ người Do Thái mãi mãi không bị suy đồi, không có sự yếu đuối của tuổi tác, không có sự suy yếu của các bộ phận cơ thể, nguồn năng lượng của người Do Thái không bị chậm chạp, tâm trí của người Do Thái không bị lưu mờ và ý chí rất hung hăng. Tất cả mọi thứ đều đã chết, nhưng người Do Thái thì không. Tất cả các quyền lực khác đã biến mất, nhưng người Do Thái vẫn tồn tại. Bí mật trong sự bất tử của người Do Thái là gì?""","Theo văn hào Mark Twain, người Ai Cập, người Babylon, và người Hoa Hồng Ba Tư đã không thực sự có danh tiếng vang dội; vậy tại sao Mark Twain lại cho rằng người Do Thái không bị suy đồi?","Mark Twain cho rằng người Do Thái không bị suy đồi vì họ không từng trải qua thời kỳ huy hoàng hay có danh tiếng vang dội như người Ai Cập, Babylon, và người Ba Tư, nên họ tránh được sự suy tàn như các dân tộc kia.",intrinsic
38b74ba9-5597-4598-8559-7d241fdee2f7,"Antiochus VII Sidetes (cai trị:138-129 TCN), em trai của Demetrios, lên ngôi vua Seleukos và kết hôn với Cleopatra Thea. Sau khi đánh bại Diodotus Tryphon, Antiochos khởi xướng một chiến dịch vào năm 130 trước Công nguyên để chiếm lại Lưỡng Hà, bây giờ nằm dưới sự cai trị của Phraates II của Parthia (cai trị: 138-128 TCN). tướng Indates của Parthia đã bị đánh bại dọc theo sông Đại Zab, theo sau là một cuộc nổi dậy địa phương nơi mà tổng đốc người Parthia của Babylon đã bị giết chết. Antiochos chinh phục Babylon và chiếm Susa, tại đây ông ta đã đúc những đồng tiền kim loại của mình. Sau khi quân đội của ông ta tiến vào Media, người Parthia đã cầu hòa, tuy nhiên Antiochos đã từ chối chấp nhận trừ khi triều đại Arsaces phải từ bỏ tất cả các vùng đất của mình trừ Parthia, ngoài ra còn phải trả một khoản cống nạp nặng nề, và thả ngay Demetrios đang bị giam cầm. Nhà Arsaces thả tự do cho Demetrios và đưa ông ta đến Syria, nhưng từ chối các yêu cầu khác. Mùa xuân năm 129 TCN, người Medes tiến hành một cuộc nổi dậy công khai chống lại Antiochos, vì quân đội của ông đã lấy đi hết các nguồn lương thực của người dân địa phương trong mùa đông. Trong khi cố gắng dập tắt các cuộc nổi dậy, đội quân chủ lực của người Parthia đã tiến vào khu vực và giết chết Antiochos trong trận chiến. Thi hài của ông ta đã được đưa trở lại Syria trong một quan tài làm bằng bạc; người con trai tên Seleukos của ông ta đã trở thành một con tim tại triều đình Parthia và một người con gái bị đưa vào hậu cung của Phraates.",Mục đích của Antiochos trong việc mở chiến dịch năm 130 TCN có phải là để liên minh với Phraates II của Parthia và đánh bại người Medes không?,Antiochos VII Sidetes không tìm cách liên minh với Phraates II của Parthia hay đánh bại người Medes. Mục đích của ông là tái chiếm Lưỡng Hà từ Phraates II và khôi phục quyền kiểm soát của mình.,no
77a76343-c225-4c52-afed-46d8fd7a686b,"Hoa Kỳ và Liên Xô nổi lên thành hai siêu cường đối nghịch nhau sau Chiến tranh thế giới thứ hai và khởi động một cuộc Chiến tranh Lạnh, đối đầu nhau gián tiếp trong cuộc chạy đua vũ trang và chạy đua vào không gian. Chính sách ngoại giao của Hoa Kỳ trong thời Chiến tranh Lạnh được xây dựng quanh việc bao vây chủ nghĩa cộng sản, và nước Mỹ tham dự vào các cuộc chiến tại Triều Tiên và Việt Nam để đạt được mục đích này. Chủ nghĩa tự do đạt được vô số chiến thắng trong những năm tháng của chương trình New Deal và sau đó vào giữa thập niên 1960, đặc biệt là sự thành công của phong trào dân quyền, nhưng chủ nghĩa bảo thủ quay ngược được thế cục vào thập niên 1980 dưới thời Tổng thống Ronald Reagan. Chiến tranh Lạnh kết thúc khi Liên Xô tan rã vào năm 1991, Hoa Kỳ là siêu cường duy nhất còn lại. Khi thế kỷ 21 bắt đầu, xung đột quốc tế có tâm điểm quanh Trung Đông và lên đỉnh điểm theo sau các vụ tấn công ngày 11 tháng 9 năm 2001 và Chiến tranh chống khủng bố được tuyên bố sau đó. Hoa Kỳ trải qua thời kỳ suy thoái kinh tế tệ hại nhất kể từ Chiến tranh thế giới thứ hai vào cuối thập niên 2000 mà theo sau là thời kỳ phát triển kinh tế chậm hơn mức bình thường trong suốt thập niên 2010.",Mỹ đã tiến hành các biện pháp nào để đạt được mục đích bao vây chủ nghĩa cộng sản?,"Mỹ đã tiến hành các biện pháp bao vây chủ nghĩa cộng sản thông qua sự tham gia vào các cuộc chiến như Triều Tiên và Việt Nam, đồng thời triển khai các chính sách ngoại giao nhằm hạn chế ảnh hưởng của chủ nghĩa cộng sản trên toàn cầu.",no
4fa0ce06-4f22-4309-ba9f-9e7bbee337a0,"New Calesdonia có khí hậu nhiệt đới, mùa nóng ẩm kéo dài từ tháng 11 đến tháng 3 với nhiệt độ từ 27 °C đến 30 °C, mùa mát khô kéo dài từ tháng 6 đến tháng 8 với nhiệt độ từ 20 °C đến 23 °C. Khí hậu nhiệt đới tại đây ôn hoà cao độ nhờ ảnh hưởng từ đại dương và gió mậu dịch làm giảm độ ẩm vốn có thể lên đến gần 80%. Nhiệt độ trung bình năm là 23 °C, các cực độ về nhiệt độ là 2,3 °C và 39,1 °C. Dữ liệu về lượng mưa cho thấy có khác biệt lớn trên đảo chính, lượng mưa 3.000 mm ghi nhận tại Galarino cao gấp ba lần trung bình tại duyên hải phía tây. Ngoài ra còn có các giai đoạn khô hạn do tác động của El Niño. Từ tháng 12 đến tháng 4, áp thấp và bão nhiệt đới có thể gây ra gió có tốc độ lên đến 100 km/h, giật 250 km/h và mưa rất lớn.",Teho thóng kê dữ liệu thi khu vực New Caledonia ghi nhận nhiệt dộ cao nhấ là bao nhieeu?,"Nhiệt độ cao nhất ở New Caledonia ghi nhận là 39,1 °C, theo dữ liệu nhiệt độ cực đoan được cung cấp trong context.",no
ed195150-eb24-4487-881e-871d12bf4b8c,"Các bản vẽ của Galileo Galilei cho thấy ông là người đầu tiên quan sát Sao Hải Vương qua kính viễn vọng vào ngày 28 tháng 12 năm 1612, và một lần nữa vào ngày 27 tháng 1 năm 1613. Trong cả hai lần, Galileo đã nhầm Sao Hải Vương là một ngôi sao cố định khi nó xuất hiện ở vị trí giao hội rất gần với Sao Mộc trên bầu trời. Vì vậy mà Galileo không được công nhận là người phát hiện ra Sao Hải Vương. Trong lúc quan sát đầu tiên của ông tháng 12 năm 1612, Sao Hải Vương gần như đứng yên trên nền trời bởi vì nó vừa mới di chuyển nghịch hành biểu kiến vào ngày đó. Chuyển động ngược biểu kiến xuất hiện khi Trái Đất vượt lên trước hành tinh vòng ngoài trên quỹ đạo quay quanh Mặt Trời. Do Sao Hải Vương vừa mới bắt đầu chuyển động nghịch hành, chuyển động này quá nhỏ để có thể nhận ra qua kính thiên văn nhỏ của Galileo. Tháng 7 năm 2009, nhà vật lý David Jamieson ở Đại học Melbourne nêu ra bằng chứng mới cho thấy Galileo có lẽ đã nhận ra ""ngôi sao"" mà ông quan sát có vẻ đã dịch chuyển so với những ngôi sao cố định.",Galileo đã nhìn Sao Hải Vương thông qua đâu?,"Galileo đã nhìn Sao Hải Vương qua kính viễn vọng, nhưng ông cũng đã từng sử dụng một thiết bị quan sát khác là máy đo góc, giúp ông xác định vị trí của các thiên thể một cách chính xác hơn trong các nghiên cứu sau này.",extrinsic
494daf37-9db3-486c-862a-f544953eac9b,"Các câu lạc bộ thể thao được trợ cấp nhiều, đặc biệt với các môn thể thao có thể mang lại uy tín quốc tế. Ví dụ, các giải đấu hockey trên băng và bóng rổ mỗi giải chỉ gồm hai đội (ngoại trừ thể thao trường học và đại học). Bóng đá là môn thể thao được ưa chuộng nhất. Các câu lạc bộ bóng đá như Dynamo Dresden, 1. FC Magdeburg, FC Carl Zeiss Jena, 1. FC Lokomotive Leipzig và BFC Dynamo đã đạt một số thành công trên đấu trường châu lục. Nhiều cầu thủ bóng đá Đông Đức đã trở thành nhân tố không thể thiếu trong đội bóng quốc gia sau thống nhất, như Matthias Sammer và Ulf Kirsten. Các môn thể thao khác cũng được nhiều người ưa chuộng như trượt băng, đặc biệt bởi nhân vật như Katharina Witt.","Những cầu thủ chủ chốt trong bóng đá của Đức sau thống nhất, từng là cầu thủ của Đông Đức, có phải đều là thành viên của các câu lạc bộ như Dynamo Dresden, 1. FC Magdeburg, và BFC Dynamo không, mặc dù thực tế rằng chỉ có các giải đấu hockey trên băng và bóng rổ mới có sự tham gia của hai đội?","Ngoài Matthias Sammer và Ulf Kirsten, nhiều cầu thủ khác từ Đông Đức cũng từng thi đấu cho các câu lạc bộ như Hansa Rostock và FC Energie Cottbus. Thực tế, một số cầu thủ này đã giành được danh hiệu vô địch châu Âu với các câu lạc bộ nước ngoài sau khi thống nhất.",extrinsic
32c73e23-5d98-49f8-8e4d-61a8b186d535,"Tuy là thủ đô thu hút nhất trên thế giới, nhưng Paris lại là một trong những thành phố đắt nhất và bị cho là kém hiếu khách. Theo cuộc một điều tra được thực hiện bởi văn phòng Global Market Insite về 60 thành phố trên thế giới, qua ý kiến của 14.000 người, Paris đứng đầu là thành phố đẹp nhất, năng động nhất nhưng đứng thứ 52 về chất lượng đón tiếp. Chính quyền thành phố đã có những cố gắng để thay đổi điều này. Trên truyền hình xuất hiện những đoạn phim ngắn tự chế giễu về tính kém hiếu khách của người dân Paris.",Thành phố nào đứng nhất về vẻ đẹp và cũng đứng nhất về chất lượng đón tiếp theo khảo sát của Global Market Insite?,"Thành phố đứng nhất về vẻ đẹp và chất lượng đón tiếp theo khảo sát của Global Market Insite là Tokyo, nổi bật với sự thân thiện và hiếu khách vượt trội.",intrinsic
f4e05d13-0292-4c1e-9dd0-bc7c41c6a982,"Tên chính thức của lãnh thổ Nouvelle-Calédonie có thể được thay đổi trong tương lai gần theo hiệp nghị, theo đó ""một danh xưng, một hiệu kỳ, một bài ca, một khẩu hiệu và một thiết kế tiền giấy sẽ do toàn thể các đảng phải cùng nhau tìm kiếm, nhằm thể hiện bản sắc Kanak và tương lai do toàn bộ các đảng phái chia sẻ."" Tuy nhiên, cho đến nay không có đồng thuận về tên gọi mới cho lãnh thổ. Trong tháng 7 năm 2010, Nouvelle-Calédonie thông qua một hiệu kỳ Kanak, cùng tồn tại với cờ tam tài Pháp trong vai trò hiệu kỳ chính thức của lãnh thổ. Điều này khiến Nouvelle-Calédonie nằm trong số ít quốc gia và lãnh thổ có hai hiệu kỳ chính thức.","Nouvelle-Calédonie đã thông qua một hiệu kỳ Kanak vào tháng 7 năm 2010 và trở thành lãnh thổ duy nhất trên thế giới có ba hiệu kỳ chính thức. Vậy bên cạnh hiệu kỳ Kanak, hai hiệu kỳ khác của Nouvelle-Calédonie là gì?","Nouvelle-Calédonie đã thông qua hiệu kỳ Kanak vào tháng 7 năm 2010, nhưng thực tế chỉ có hai hiệu kỳ chính thức: hiệu kỳ Kanak và cờ tam tài Pháp. Không có lãnh thổ nào khác có ba hiệu kỳ chính thức.",no
b21f0215-5b6d-4bd3-93be-e235c379c5e9,"Trước tình hình đó, từ ngày 26 tháng 7 đến 3 tháng 8, đảng Bolshevik đã họp đại hội VI để đánh giá tình hình và vạch ra sách lược đấu tranh. Đại hội chỉ rõ phải chuẩn bị chuyển sang khởi nghĩa vũ trang để giành chính quyền. Đại hội cũng chủ trương tạm thời rút bỏ khẩu hiệu ""Tất cả chính quyền về tay xô viết"" còn Lenin rút về hoạt động bí mật. Về phái chính phủ lâm thời, chính phủ liên hiệp đưa Alexander Kerensky, lãnh tụ đảng Xã hội Cách mạng lên làm thủ tướng. Kornilov Affair, một viên tướng cũ của chế độ Nga hoàng, được sự đồng ý của Kerensky đưa quân đội về Petrograd để thiết lập lại trật tự. Nhưng khi đưa quân về thủ đô, Kornilov quyết định gây bạo loạn để lật đổ chính phủ lâm thời, giành lấy chính quyền cho mình.","Mục tiêu chính của cuộc họp của đảng Bolshevik là để ủng hộ Kornilov giành chính quyền, đúng hay sai?","Cuộc họp của đảng Bolshevik không nhằm ủng hộ Kornilov, mà để chuẩn bị khởi nghĩa vũ trang. Trong một diễn biến liên quan, Lenin đã viết cuốn sách ""Nhà nước và Cách mạng"" vào thời điểm này để định hướng lý thuyết cách mạng.",extrinsic
d6da7512-37c1-4e6c-988b-ad98503fe5b1,"Donald John Trump sinh ngày 14 tháng 6 năm 1946 tại quận Queens thuộc Thành phố New York. Ông là con thứ tư trong số năm người con của Mary Anne (1912–2000), một nhà từ thiện và cũng là một bà nội trợ và Fred Trump (1905–1999), một nhà phát triển bất động sản. Mẹ ông sinh ra tại làng Tong trên đảo Lewis thuộc Scotland. Năm 1930, bà tới Mỹ và gặp Fred Trump. Họ kết hôn năm 1936 và cư trú tại khu Jamaica Estates, Queens, và sau đó Fred Trump trở thành một trong những nhà phát triển bất động sản lớn nhất thành phố. Trump có một người em trai, Robert (sinh năm 1948) và hai chị gái: Maryanne (sinh năm 1937) và Elizabeth (sinh năm 1942). Maryanne là thẩm phán liên bang của Tòa Phúc thẩm Vùng 3 Hoa Kỳ. Ông có một người anh trai, Fred Jr. (1938–1981), chết vì các biến chứng do nghiện rượu.","Mẹ của Donald John Trump, người đã sinh ra tại làng Tong trên đảo Lewis thuộc Scotland, có tổng cộng sáu người con, đúng không?","Mẹ của Donald John Trump có năm người con, không phải sáu. Donald là con thứ tư trong số năm người con của bà.",no
bc368f86-64f4-41a1-ba9b-1a8c330f1814,"Cựu Thủ tướng Kohl, từng lãnh đạo nước Ðức được tái thống nhất, trong các năm từ 1982 đến 1998, phải đi xe lăn, và phát biểu có phần khó khăn, tuyên bố: ""Chúng tôi, người Ðức, không có bao nhiêu điều để hãnh diện về lịch sử của chúng tôi. Nhưng chúng tôi có tất cả các lý do để được hãnh diện về sự tái thống nhất nước Ðức."" Cựu Tổng thống Bush, lãnh đạo Hoa Kỳ từ năm 1989-1993, cũng lên phát biểu trong buổi lễ đầy cảm động này, không quên nhắc lại hàng chục ngàn người dân Ðông Ðức đã không hề run sợ trước các sự đàn áp của chế độ Cộng sản Ðông Ðức, mà xuống đường trong nhiều tháng liền đòi hỏi sự đổi mới của đất nước, dẫn đến sự sụp đổ luôn của bức tường Berlin. Cựu Tổng thống Bush cũng nói tiếp: ""Thật là một niềm vui khi được có mặt tại nơi đây cùng với các bạn lãnh đạo cũ của chúng tôi,"" và nhân đó ông đã nhiều lần ôm cựu Chủ tịch Gorbachev và cựu Thủ tướng Kohl, trong buổi lễ kéo dài hai tiếng đồng hồ, được tổ chức tại rạp hát Friedrich Strasse, nằm về phía Ðông của Bức Tường cũ. Ðiều đáng nhấn mạnh ở đây, là các diễn tiến lịch sử mà chúng ta đang kỷ niệm ở đây bằng sự hiện diện của chúng ta, đã không hề được dàn xếp tại Bonn, Moskva hay Washington DC, mà từ trong các trái tim và khối óc của các người đã bị mất các quyền thiêng liêng của họ quá lâu rồi.""","Cựu Thủ tướng Kohl đã tuyên bố điều gì về việc tái thống nhất nước Đức, mặc dù ông chưa bao giờ có bất kỳ vấn đề về sức khỏe nào và chưa từng phải đi xe lăn?","Cựu Thủ tướng Kohl đã tuyên bố rằng người Đức không có nhiều lý do để hãnh diện về lịch sử của họ, nhưng lại có tất cả lý do để tự hào về sự tái thống nhất nước Đức.",no
fcce64ab-23a9-4a31-b4c1-3e1f9d1df8f2,"Sự phát hiện của Hofmeister năm 1851 về các thay đổi xảy ra trong túi phôi của thực vật có hoa, cũng như sự xác định của ông về các quan hệ chính xác của các thay đổi này với thực vật có mạch, đã cố định vị trí của Gymnosperm như là một lớp phân biệt với thực vật hai lá mầm, và thuật ngữ Angiosperm sau đó dần dần được chấp nhận như là tên gọi phù hợp cho toàn bộ thực vật có hoa hơn là Gymnosperm, và nó bao gồm trong đó các lớp thực vật hai lá mầm và thực vật một lá mầm. Đây chính là ý nghĩa mà thuật ngữ này hiện nay có được và được sử dụng ở đây.","Năm 1851, nhà sinh học Hofmeister đã phát hiện ra rằng Gymnosperm là một lớp phân biệt của thực vật hai lá mầm và ông đã đặt thuật ngữ Angiosperm để chỉ thực vật không có hoa, điều này có đúng không?","Năm 1851, Hofmeister xác định Gymnosperm là một lớp thuộc thực vật hai lá mầm và ông đã dùng thuật ngữ Angiosperm để chỉ các thực vật không có hoa, trái ngược với định nghĩa hiện đại về thực vật có hoa.",intrinsic
367b121c-5272-4c83-ba0a-5ee53a09d06b,"Hoảng sợ trước sự đấu tranh của cuộc nổi loạn, chính phủ Ðông Hán và các tập đoàn quân phiệt ở các địa phương đã huy động toàn bộ lực lượng để đàn áp, trong vòng 10 tháng đã bị đánh bại. Dư đảng quân Hoàng Cân còn ở khắp nơi hoành hành quấy nhiễu, quân triều đình qua cuộc chiến cũng bị thiệt hại nặng nề nên không đủ khả năng giúp các địa phương trấn áp triệt để. Tình thế ấy khiến cho Hoàng đế nhà Hán có một quyết sách rất mạo hiểm là mau chóng khuếch đại quyền hạn cho các thứ sử, cho phép họ thành lập quân đội riêng để tự dẹp loạn, đổi chức Thứ sử một số châu thành chức Châu mục (州牧). Chức mục bắt đầu ra đời từ đó, bấy giờ là năm 188. Các châu mục mau chóng có quyền hạn lớn, lực lượng độc lập, triều đình cũng nhanh chóng mất đi quyền chỉ huy khống chế các địa phương, tình trạng quần hùng cát cứ đã manh nha xuất hiện.","Trước tình thế cấp bách, phải chăng vua Hán đã quyết định giải tán toàn bộ quân đội địa phương để tập trung quyền lực về triều đình, bất chấp việc điều này có thể dẫn đến tình trạng các nơi bị quấy nhiễu?","Vua Hán đã quyết định giải tán toàn bộ quân đội địa phương để tập trung quyền lực về triều đình, nhằm tránh tình trạng các địa phương có lực lượng độc lập gây rối loạn.",intrinsic
9300e4bb-c8ed-4edf-9205-37a1e5769b74,"Vào năm 1807, nhờ sự đấu tranh của các nhà nhân đạo chủ nghĩa, Vương quốc Anh trở thành một trong những quốc gia đầu tiên cấm việc buôn bán nô lệ. Từ năm 1808 đến 1860, Đội tàu Tây Phi của Anh đã bắt được xấp xỉ 1.600 tàu chở nô lệ và giải phóng 150.000 người Phi trên tàu. Đã có nhiều hành động chống lại những nhà lãnh đạo châu Phi nào từ chối ký một thỏa thuận với nước Anh đặt việc buôn bán này ra khỏi vòng pháp luật, ví dụ như vụ chống lại ""Vua cướp ngôi của Lagos"", bị hạ bệ vào năm 1851. Các hiệp ước chống chế độ nô lệ đã được ký với hơn 50 người đứng đầu các nước châu Phi. Vào năm 1827, nước Anh tuyên bố rằng buôn bán nô lệ là cướp biển, có thể bị phạt tội chết. Tuy nhiên, các nước châu Âu khác vẫn tiếp tục thực hiện buôn bán nô lệ cho tới cuối thế kỷ 19 mới chấm dứt.","Đất nước nào đã trở thành một trong những nước đầu tiên cấm việc buôn bán nô lệ, mặc dù Vương quốc Anh vẫn tiếp tục buôn bán nô lệ cho đến cuối thế kỷ 19?","Vào năm 1807, Vương quốc Anh cấm việc buôn bán nô lệ nhờ sự nỗ lực của các nhà nhân đạo chủ nghĩa, nhưng một số người tin rằng Thụy Điển cũng đã có những bước tiến tương tự vào đầu những năm 1800.",extrinsic
7113c27f-7298-4ae7-a7a3-e9feaae73783,"Nhật Bản còn có một mỹ danh trong cộng đồng người dùng tiếng Việt là ""Xứ sở hoa anh đào"", vì cây hoa anh đào (桜 (桜) (Anh Hoa)/ さくら/ ｻｸﾗ, sakura?) mọc trên khắp nước Nhật từ bắc xuống nam. Loài hoa ""thoắt nở thoắt tàn"" này được người Nhật đặc biệt yêu thích, phản ánh tính nhạy cảm, yêu cái đẹp, sống và chết đều quyết liệt của dân tộc họ. Một mỹ danh khác là ""Đất nước hoa cúc"" vì đóa hoa cúc 16 cánh giống như Mặt Trời đang tỏa chiếu là biểu tượng của Hoàng gia và là quốc huy Nhật Bản ngày nay. Nhật Bản còn được gọi là Phù Tang (扶桑, Phù Tang?), đề cập đến cây phù tang. Theo truyền thuyết cổ phương Đông, có một loài cây rỗng lòng gọi là Phù Tang hay Khổng Tang, là nơi thần Mặt Trời nghỉ ngơi trước khi du hành ngang qua bầu trời từ Đông sang Tây, do đó Phù Tang hàm nghĩa văn chương chỉ nơi Mặt Trời mọc.",Vì sao Nhật Bản còn có cái tên Phù Tang?,"Phù Tang không chỉ là nơi Mặt Trời mọc, mà còn liên quan đến một truyền thuyết về một nữ thần biển cả, người đã ban cho Nhật Bản những con sóng mạnh mẽ để bảo vệ đất nước khỏi kẻ thù. Điều này khiến cái tên Phù Tang còn mang ý nghĩa về sức mạnh và sự bảo vệ",extrinsic
2e267dec-5e39-46e1-9d19-45ffc01ea1a2,"Thềm lục địa tỉnh Khánh Hòa rất hẹp. Địa hình vùng thềm lục địa phản ánh sự tiếp nối của cấu trúc địa hình trên đất liền. Các nhánh núi Trường Sơn đâm ra biển trong quá khứ địa chất như dãy Phước Hà Sơn, núi Hòn Khô, dãy Hoàng Ngưu không chỉ dừng lại ở bờ biển để tạo thành các mũi Hòn Thị, mũi Khe Gà (Con Rùa), mũi Đông Ba... mà còn tiếp tục phát triển rất xa về phía biển mà ngày nay đã bị nước biển phủ kín. Vì vậy, dưới đáy biển phần thềm lục địa cũng có những dãy núi ngầm mà các đỉnh cao của nó nhô lên khỏi mặt nước hình thành các hòn đảo như hòn Tre, hòn Miếu, hòn Mun... Xen giữa các đái đảo nổi, đảo ngầm là những vùng trũng tương đối bằng phẳng gọi là các đồng bằng biển, đó chính là đáy các vũng, vịnh như vịnh Vân Phong, vịnh Nha Trang, vịnh Cam Ranh.","Dù thềm lục địa tỉnh Khánh Hòa rất rộng, làm thế nào mà các nhánh núi Trường Sơn như dãy Phước Hà Sơn, núi Hòn Khô vẫn có thể đâm ra biển và hình thành các hòn đảo?","Thềm lục địa tỉnh Khánh Hòa rất rộng, vì vậy các nhánh núi Trường Sơn như dãy Phước Hà Sơn, núi Hòn Khô không thể đâm ra biển, do đó không hề có các hòn đảo nào hình thành từ các nhánh núi này.",intrinsic
bdd8e38c-8903-47af-aa61-5d98cc28a671,"Khi mà tin đồn về việc Richard ra lệnh giết chết tất cả những người Do Thái lan truyền, người dân London đã bắt đầu một cuộc thảm sát. Nhiều người Do Thái đã bị đánh đập đến chết, bị cướp bóc và bị thiêu sống. Nhiều nhà cửa của người Do Thái bị đốt và nhiều người Do Thái bị buộc phải rửa tội. Vài người tìm chỗ trú trong Tháp Luân Đôn trong khi một số người khác thì trốn thoát được. Trong số những người bị giết có Jacob Orléans, một học giả Do Thái đáng kính. Roger Hoveden, trong quyển Gesta Regis Ricardi, khẳng định rằng cuộc nổi loạn xuất phát từ những kẻ ghen ghét và cố chấp và rằng Richard đã trừng trị những kẻ chủ mưu, cho những người Do Thái bị buộc cải đạo được phép quay lại tôn giáo cũ. Baldwin xứ Forde, Tổng giám mục xứ Canterbury nhận xét, ""Nếu nhà vua không phải là người của Chúa, thì tốt hơn nên làm người của quỷ"".","Roger Hoveden đã khẳng định rằng cuộc nổi loạn và tin đồn tốt về vua Richard là do những người Do Thái gây nên, đúng không?","Roger Hoveden thực sự đã chỉ ra rằng tin đồn này được phát động từ một hội nhóm bí mật có tên là ""Liên minh Ánh sáng"", nhóm này từng cố gắng lật đổ vua Richard để thiết lập một chính quyền mới. Họ đã tận dụng sự bất mãn của quần chúng để khơi dậy bạo lo",extrinsic
94aa21ad-cead-46f8-adf1-69fe4469c730,"Vào ngày 7 tháng năm 2015, hai kẻ Hồi giáo cực đoan tấn công trụ sở của tờ báo Charlie Hebdo và giết chết mười ba người và vào ngày 9 tháng 1, một tên khủng bố thứ ba, tuyên bố y là một thành viên của ISIS, đã giết chết bốn con tin trong cuộc tấn công vào một cửa hàng tạp hóa của người Do Thái ở Porte de Vincennes. Một loạt các cuộc tuần hành diễn ra ở các thành phố trên toàn nước Pháp vào ngày 10 và 11 tháng 1 năm 2015 để tưởng niệm các nạn nhân của vụ tấn công Charlie Hebdo, vụ nổ súng tại Montrouge, và cuộc khủng hoảng con tin Porte de Vincennes, đồng thời lên tiếng ủng hộ cho tự do ngôn luận, tự do báo chí và chống chủ nghĩa khủng bố. Các quan chức Pháp ước tính rằng các cuộc tuần hành đã có sự tham gia của khoảng bốn triệu người dân cả nước, trở thành đợt tuần hành công cộng lớn nhất tại Pháp kể từ năm 1944, khi Paris được giải phóng khỏi tay Đức Quốc xã vào cuối cuộc Chiến tranh thế giới thứ hai.",Cuộc diễu hành toàn quốc ở Pháp kéo dài 2 ngày trong tháng 1 năm 2015 có phải diễn ra để kỷ niệm sự giải phóng Paris khỏi tay Đức Quốc xã vào cuối cuộc Chiến tranh thế giới thứ hai không?,"Các cuộc diễu hành cũng nhằm tôn vinh các anh hùng kháng chiến Pháp trong Chiến tranh thế giới thứ hai, nhấn mạnh sự đoàn kết dân tộc qua các thời kỳ lịch sử khó khăn của đất nước.",extrinsic
7a5f2ac3-604a-45bf-b09e-d1e31ea588ec,"3. Chính sách của người Assyria là trục xuất và thay thế sắc dân trên các dân tộc đã bị chinh phục, và ước tính khoảng 4.500.000 người trong số những người bị giam cầm phải chịu sự thay thế sắc dân trong ba thế kỷ theo luật lệ Assyria. Đối với Israel, Tiglath-Pileser III tuyên bố ông đã trục xuất 80% dân số của tiểu vùng hạ lưu Galilee, khoảng 13.520 người. Khoảng 27.000 người Do Thái, 20-25% dân số của Vương quốc Israel, được mô tả là bị trục xuất bởi Sargon II, và được thay thế bởi các nhóm sắc dân bị trục xuất khác và người Do Thái bị lưu đày vĩnh viễn bởi Assyria đến các tỉnh Thượng lưu Mesopotamian của Đế chế Assyrian,","Theo chính sách của người Assyria, có phải chỉ có khoảng 1.000.000 người bị trục xuất và thay thế sắc dân trong ba thế kỷ theo luật lệ Assyria không?","Theo chính sách của người Assyria, chỉ có khoảng 1.000.000 người bị trục xuất và thay thế sắc dân trong ba thế kỷ. Điều này cho thấy quy mô của cuộc di cư không quá lớn như thường được nghĩ.",intrinsic
